incident_id,rule_id,rule_version,result
INC-20260218-4826ba31fd,GR-005,2,prevented
INC-20260218-4826ba31fd,GR-006,1,not_applicable
INC-20260218-4826ba31fd,GR-007,1,not_applicable
INC-20260218-4826ba31fd,GR-008,2,prevented
INC-20260218-b09c029996,GR-001,1,not_applicable
INC-20260218-b09c029996,GR-002,1,not_applicable
INC-20260218-b09c029996,GR-003,1,not_applicable
INC-20260218-b09c029996,GR-004,1,not_applicable
INC-20260218-b09c029996,GR-005,2,not_applicable
INC-20260218-b09c029996,GR-006,1,not_applicable
INC-20260218-b09c029996,GR-007,1,not_applicable
INC-20260218-b09c029996,GR-008,2,not_applicable
INC-20260220-c426248637,GR-001,1,not_applicable
INC-20260220-c426248637,GR-002,1,not_applicable
INC-20260220-c426248637,GR-003,1,not_applicable
INC-20260220-c426248637,GR-004,1,not_applicable
INC-20260220-c426248637,GR-005,2,not_applicable
INC-20260220-c426248637,GR-006,1,not_applicable
INC-20260220-c426248637,GR-007,1,not_applicable
INC-20260220-c426248637,GR-008,2,not_applicable
INC-20260219-fbad82e201,GR-001,1,prevented
INC-20260219-fbad82e201,GR-002,1,not_applicable
INC-20260219-fbad82e201,GR-003,1,not_applicable
INC-20260219-fbad82e201,GR-004,1,prevented
INC-20260219-fbad82e201,GR-005,2,prevented
INC-20260219-fbad82e201,GR-006,1,not_applicable
INC-20260219-fbad82e201,GR-007,1,not_applicable
INC-20260219-fbad82e201,GR-008,2,prevented
INC-20260219-1dedb35701,GR-001,1,prevented
INC-20260219-1dedb35701,GR-002,1,not_applicable
INC-20260219-1dedb35701,GR-003,1,not_applicable
INC-20260219-1dedb35701,GR-004,1,prevented
INC-20260219-1dedb35701,GR-005,2,prevented
INC-20260219-1dedb35701,GR-006,1,not_applicable
INC-20260219-1dedb35701,GR-007,1,not_applicable
INC-20260219-1dedb35701,GR-008,2,prevented
INC-20260219-3ca08c3d90,GR-001,1,not_applicable
INC-20260219-3ca08c3d90,GR-002,1,not_applicable
INC-20260219-3ca08c3d90,GR-003,1,not_applicable
INC-20260219-3ca08c3d90,GR-004,1,not_applicable
INC-20260219-3ca08c3d90,GR-005,2,not_applicable
INC-20260219-3ca08c3d90,GR-006,1,not_applicable
INC-20260219-3ca08c3d90,GR-007,1,not_applicable
INC-20260219-3ca08c3d90,GR-008,2,not_applicable
INC-20260219-f971115621,GR-001,1,prevented
INC-20260219-f971115621,GR-002,1,not_applicable
INC-20260219-f971115621,GR-003,1,not_applicable
INC-20260219-f971115621,GR-004,1,prevented
INC-20260219-f971115621,GR-005,2,prevented
INC-20260219-f971115621,GR-006,1,not_applicable
INC-20260219-f971115621,GR-007,1,not_applicable
INC-20260219-f971115621,GR-008,2,prevented
INC-20260219-9186d2cc45,GR-001,1,not_applicable
INC-20260219-9186d2cc45,GR-002,1,prevented
INC-20260219-9186d2cc45,GR-003,1,not_applicable
INC-20260219-9186d2cc45,GR-004,1,prevented
INC-20260219-9186d2cc45,GR-005,2,not_applicable
INC-20260219-9186d2cc45,GR-006,1,not_applicable
INC-20260219-9186d2cc45,GR-007,1,not_applicable
INC-20260219-9186d2cc45,GR-008,2,prevented
INC-20260219-a2e3f3a0eb,GR-001,1,not_applicable
INC-20260219-a2e3f3a0eb,GR-002,1,not_applicable
INC-20260219-a2e3f3a0eb,GR-003,1,not_applicable
INC-20260219-a2e3f3a0eb,GR-004,1,not_applicable
INC-20260219-a2e3f3a0eb,GR-005,2,not_applicable
INC-20260219-a2e3f3a0eb,GR-006,1,not_applicable
INC-20260219-a2e3f3a0eb,GR-007,1,not_applicable
INC-20260219-a2e3f3a0eb,GR-008,2,not_applicable
INC-20260219-7bc12915f5,GR-001,1,prevented
INC-20260219-7bc12915f5,GR-002,1,not_applicable
INC-20260219-7bc12915f5,GR-003,1,not_applicable
INC-20260219-7bc12915f5,GR-004,1,prevented
INC-20260219-7bc12915f5,GR-005,2,prevented
INC-20260219-7bc12915f5,GR-006,1,not_applicable
INC-20260219-7bc12915f5,GR-007,1,not_applicable
INC-20260219-7bc12915f5,GR-008,2,prevented
INC-20260218-9184bf3f51,GR-001,1,not_applicable
INC-20260218-9184bf3f51,GR-002,1,not_applicable
INC-20260218-9184bf3f51,GR-003,1,not_applicable
INC-20260218-9184bf3f51,GR-004,1,not_applicable
INC-20260218-9184bf3f51,GR-005,2,not_applicable
INC-20260218-9184bf3f51,GR-006,1,not_applicable
INC-20260218-9184bf3f51,GR-007,1,not_applicable
INC-20260218-9184bf3f51,GR-008,2,not_applicable
INC-20260219-27d8688383,GR-001,1,prevented
INC-20260219-27d8688383,GR-002,1,not_applicable
INC-20260219-27d8688383,GR-003,1,not_applicable
INC-20260219-27d8688383,GR-004,1,not_applicable
INC-20260219-27d8688383,GR-005,2,not_applicable
INC-20260219-27d8688383,GR-006,1,not_applicable
INC-20260219-27d8688383,GR-007,1,not_applicable
INC-20260219-27d8688383,GR-008,2,not_applicable
INC-20260219-f1338510e1,GR-001,1,not_applicable
INC-20260219-f1338510e1,GR-002,1,not_applicable
INC-20260219-f1338510e1,GR-003,1,not_applicable
INC-20260219-f1338510e1,GR-004,1,not_applicable
INC-20260219-f1338510e1,GR-005,2,not_applicable
INC-20260219-f1338510e1,GR-006,1,not_applicable
INC-20260219-f1338510e1,GR-007,1,not_applicable
